1543	8089 4388 18816 547 19175
1544	6771 12326 15376 8262 7301
1545	11487 4200 14910 17103 13548 10347 12310 16190
1546	2656 5135 4464 4713 2016 19165
1547	16885 18916 9161 9562 17464
1548	13384 3113 17528 3966 4870
1549	13706 10237 7976 9725 11989
1550	17633 7970 17091 7380 7232 12401 6449 8966 12254 571 19423 4421 12181 8409 2969
1551	1712 2392 4124 14924 14393
1552	18700 6410 10813 15923 17293 1600 4 7798 123
1553	12644 18379 844 16748 9467 7380 16744 13887 4736 10046 16872 4487 8966 17957 19423 14885 1297 4421 16517 13495 10155 9011 11496 8693 1477 10187 1763 717 4138 615 12789 17071 14558 2004 2969 7252
1554	3026 13594 3328 9261 2737 8244
1555	3533 2167 2341 17873 17859 3630
1556	2475 17219 12097 12477 8053 8363 7304 19165 11881 6010 14638 16209 1163
1557	18719 4153 10555 1413 2530 12584 9792 1697 14200 18221 13868 10803 16081 14691 11102 5583
1558	3317 18870 8682 1646 15784 1357 680 14696
1559	5954 4917 12420 5260 7675
1560	7309 17757 1639 8272 8821 18802
1561	11269 5187 19268 3925 17344 10055 8993 11771 12999 2563 7561 16561 19706 17850
1562	9205 1026 19062 2175 2611
1563	169 2021 3753 838 18227
1564	19135 765 10031 10367 9011 19324
1565	638 9962 12072 17613 960
1566	13142 6481 5919 2514 3947 11337
1567	10446 9167 13582 8518 4532
1568	12670 8136 5024 5053 1341 7157 2370
1569	15304 4473 2585 6369 10513
1570	19125 4120 18221 12542 13107 13124 8889 1442 751 15798 7542
1571	10753 15324 8243 19139 6737 17386 9978 5039 7486 1671 1980
1572	12204 8715 7483 2051 19021 15858
1573	17537 9270 4871 18246 4134 4851 13387 5403 10475 5159 1498 4509
1574	15427 7463 2395 8944 3991
1575	7851 88 9764 5197 14584 17966
1576	15381 12455 8731 9574 14730
1577	1442 3387 9818 1487 1180
1578	14993 17534 7212 9128 19369
1579	4214 9561 14713 12032 19306
1580	9285 11479 3163 3812 8813 10662 2760 17197
1581	5569 1751 5851 15550 4684
1582	11111 3092 7477 6603 891 6288 17041 7291
1583	486 18910 14730 11409 18498
1584	15171 12820 7740 16513 12330
1585	5436 9799 19135 10424 13759 2521 14746 5451 77 6801 1188 19439
1586	13627 12706 6631 8304 6713 9963
1587	19278 2140 17573 4798 5004 13339 16556
1588	7331 13232 680 11437 8638
1589	6209 16709 11456 7399 14417 6951
1590	17803 1061 18244 849 14124 9378
1591	3930 14381 18013 916 420 6389 5260
1592	2012 17305 3052 11790 16247 15019
1593	15437 4205 16220 4619 3821
1594	11115 10746 18361 18143 6572 13358 6539 3260 9512 7331 1846 15881 7607 5962 680
1595	4436 4902 17360 8061 17464 15607
1596	10083 4442 2842 19104 17615
1597	5654 10024 6346 17831 6916 8559
1598	16419 12983 2701 7495 7296 2929 3170
1599	15772 11386 16842 7177 2910 8131
1600	2580 12748 12758 4388 6506
1601	18579 8390 18112 2368 1731 8303 4142 939 8062
1602	8769 17241 14073 17974 6962
1603	8623 5979 8901 907 19332 10148 278 3899
1604	1961 9170 9497 144 3927 2479 17614 3131
1605	14711 12264 835 4627 16794
1606	17383 15775 16255 6539 9512 680
1607	5862 7322 836 11274 8272
1608	13851 8842 3409 17809 12736
1609	18971 5630 4301 17762 10826 2698 6994 2379
1610	10138 15356 14988 10591 14747
1611	44 16631 15945 10031 10863 3453
1612	14637 6148 8263 3631 17892
1613	13718 19136 4350 3555 17687
1614	10474 10547 1837 9269 17568 1570 12203 4250 12488 2967 13820 8368 16409 5401
1615	13969 17940 15660 13528 16280 3503
1616	9070 18250 7624 1230 12342 7758 674
1617	12635 9270 5719 17413 19483
1618	16824 8892 8992 4565 15452 449
1619	3778 18948 864 16124 6136
1620	3113 13605 3612 15628 4227
1621	6344 8039 500 19073 16943 16240 3949 16248 16788 2004
1622	12003 7155 17318 7821 15091 16016 7847 17733 5847 3744 13211 9128
1623	6423 4786 16213 3334 5183 403 4621 12640
1624	9575 8695 5853 6879 2539 11252 6471
1625	3149 11097 13781 16057 5349 1580 11811 12616 2379 16255 6175 10388 19659 6233 6979 1021 12630
1626	8390 1921 4667 17318 2030 19587
1627	14043 11952 15284 1584 4288 13925 13124 1383 5089 19619 1073 3741 2726
1628	7898 8826 15132 11990 9897 7398 5416
1629	3290 1861 8632 4040 14036 1270
1630	17249 10654 16351 10133 16994 7056
1631	18297 3639 13405 17412 12395 10135 12144 8278
1632	17934 8592 12134 14656 6615 3611 14530 10764
1633	5840 12672 5589 18001 11674 12201 19716
1634	8414 6768 10126 13948 5598 9652 5897
1635	16518 11981 11610 4304 7981
1636	14774 15525 9362 7751 12878 3291 10860
1637	1099 6651 13931 3835 18699 1160 12898 4897 11793
1638	16967 8414 16284 17349 9139 18480 17037
1639	17692 861 13837 1070 13591 5252 13781 5681 18251 12992 9726 17474 368 17376 16173 12830 3757 18036 6328 8872 6960 14034 18106 17402 16928 11000 11508 8936 288 12545
1640	13490 7214 12051 3468 13716 5730
1641	14594 15525 5509 11573 16768 16828 2273 3779
1642	14639 2252 8153 13657 245 17427 8829 19460
1643	19323 16245 8070 13495 18482
1644	5392 9073 7750 18567 12384 15323 17174 12842 2256 10550 1119 2642 5766 9388 14223 1855
1645	10525 1030 7036 17029 7254
1646	9654 10515 8017 8055 7110 4365
1647	12732 1511 827 3309 10487 11458 18168 17474 9049 9203 11059 5756 5155 16759
1648	11016 15493 8224 17524 1112
1649	2405 12300 4296 11334 5573
1650	3911 4324 13522 12339 19377
1651	10645 14196 6980 17284 3466
1652	1160 16943 14489 2336 2770
1653	9344 11328 1840 5836 27 4904
1654	9233 6879 15881 11743 11929 19644 7252
1655	1529 13286 932 224 13081 15124 7638 1327 17293 8996 2443
1656	12893 4843 2247 11504 18321 6871
1657	14535 12046 4729 5758 10900 2625 493 1446 73
1658	14068 19107 8144 7076 7716
1659	13696 10377 8123 19047 2074
1660	13526 8284 538 6073 18906 10090 13824
1661	11075 11751 10580 4243 8577
1662	9081 8982 17974 11719 6480 4997 17164
1663	13001 9825 15330 10819 13469 14861
1664	6398 13558 9616 18832 8017 4421 18407
1665	2494 16942 13307 8039 7635 12248
1666	11100 18597 12383 11754 13151 10665 5802 12745
1667	8672 11111 8318 13254 4435
1668	3856 16726 10020 3922 6881 18947 18640 16610
1669	8636 9227 13245 1458 763
1670	2027 3623 15391 5799 6418
1671	11449 16245 5129 2066 17707
1672	11563 15977 10139 5904 3602 8836
1673	17493 10939 8447 15982 17873 17212 14019 14513 17064 325 5387 18366 16417
1674	16898 6008 10604 11588 440 6034 15969 8240 3319 4287 2650
1675	12792 18120 17596 15269 17535 5390 13018 7084 10318 19599 8433 5706 93 18305 11010 6432 19452 18827 5959 2066 4234 10367 3238 3158 13247 9963 78 13397 16248
1676	13249 7164 2642 18736 9114
1677	4183 7093 10585 10645 14144
1678	994 457 10169 10808 1834 438 11877 284
1679	6565 2153 93 9105 19198 4114 10165
1680	7312 18280 3372 16696 10520 7524 16586 6288 6621 19139 21 7464 7324 18730
1681	93 3658 13351 18225 960 2954 4991 5739 6660 16409 14558
1682	10437 4333 18083 17654 10459
1683	16024 5210 19515 14727 16126
1684	15427 16027 8284 7910 11522 9578 8512 17013 19130 3899 2038
1685	1375 9270 17497 17791 19486 11603
1686	7616 8558 19572 12305 18639 19644
1687	2364 8445 541 13760 12638 4093 2231 11658 16563 12991 7070 2071 13781 38 3470 19540 4196 16082 5978
1688	4046 9925 4428 14634 13079
1689	3113 9427 17636 15816 9968 18637 15372
1690	3058 14087 5067 3435 6017
1691	5523 16384 11754 7753 8627
1692	13990 1860 4948 4305 19143 6623 14959 15931 3060 4051
1693	9839 4124 3349 14031 2531 123
1694	18077 13492 19198 1808 19609
1695	6644 8343 9125 1986 14356
1696	9371 10858 7147 1545 101 4583
1697	16381 3791 17816 5039 8067 19295
1698	13598 8163 2296 13477 7645 7986 9842 17063
1699	4171 11649 10158 18135 16414 500 18840
1700	1067 3158 9773 249 3564 16924 15835
1701	10474 8607 12840 8166 1754 10750 13012
1702	18299 12135 7183 8992 18754 18480 18560 14172 3756 6300
1703	7232 18577 496 19601 10072 2751
1704	3987 6620 8684 18693 9047 1561 11730 4801 18534 11721 12369 14936 10199 15365 16391
1705	12654 16881 8359 10638 1690
1706	5271 16858 12949 15184 6332
1707	702 16495 10979 11285 5444 2938
1708	9148 15427 4129 18260 14419 2014
1709	18898 12183 13723 3784 3581
1710	12522 9283 6293 14975 13207 6596 254
1711	7551 15639 10961 14674 5599 16071 7913 7804 9224 148 17190 5697 12599 10046 10567 1948 10750 7878 16379 18649 2726 13012
1712	5009 19128 11395 16961 17071 4583 16464
1713	14376 15088 11729 2252 16630 9453
1714	15135 1947 13503 14882 207 8444 2849 18480 10025 6557 11368 13820 8527 5413 18225
1715	15966 11873 14429 8855 2336 16248 4986
1716	10728 15913 11377 11361 1194 13220
1717	9338 2735 7552 8836 2936
1718	7514 15040 3351 19504 17679
1719	14993 10515 17978 6202 16355 3210
1720	3933 19600 16577 14498 18802
1721	12364 2978 16727 7434 7649
1722	12574 9481 15283 15777 9566 16477
1723	7353 6293 398 146 7700 5249
1724	7990 3228 471 19258 7434 5155
1725	12137 9385 10239 11967 11236 11033 16252 1671 10013
1726	10929 9506 2424 16510 16334 4450 13104
1727	5817 1751 12874 16270 1169
1728	19560 11495 11082 12981 18894
1729	18362 11449 18810 9127 3972 11573 18554
1730	18468 8516 2033 15335 10948 7583 16675
1731	10839 9453 4935 6671 12632 1493 14638 13929
1732	11912 7895 34 7749 1587 18962
1733	9973 17489 13546 9763 9433 3265 16926 16643 18121 10018 6446 15763 10932
1734	17596 4388 3863 2347 6267
1735	19567 1260 13344 13682 324 3906 7192
1736	19540 18343 4978 5756 17466 13083
1737	10585 8111 5132 2195 14789 3047 5565
1738	12854 10534 1980 4803 14660
1739	2212 8619 7281 17657 1119 2642 9634 18337 18486
1740	17442 18468 8249 1488 6920 2033 3195 14032 4149 6188
1741	8009 14105 16893 18305 3682
1742	4735 9430 12376 13547 9702
1743	10037 15049 7407 3733 6892 15245 12565 7223
1744	9412 2253 3596 3752 8165 18516 2371
1745	1835 14882 16942 7089 4509
1746	17493 15982 5606 4498 8707 990 4398 2167 5319 11754 10432 5131 7992 18097
1747	2259 6810 17114 13296 680 12327
1748	15354 2999 4948 1155 14094 10932
1749	12887 802 10840 9117 4364
1750	7725 7095 7815 8927 17536
1751	11978 2368 8692 1911 3293
1752	13164 9510 4086 1031 8424 5947 13018 18716 11142 2198 18421 18404 12266 11735 13012
1753	11842 3213 12843 17114 5025 680
1754	14331 3450 6087 1234 14098 10921
1755	5829 15813 8284 4196 13526 10574
1756	1443 10407 14885 3571 12470
1757	17793 17310 3041 6631 690 2770
1758	2676 2963 8682 13918 12086
1759	4624 10119 17276 16579 11026 1267
1760	3203 18864 15184 16230 2535 18608 16351 11894 16840 19465
1761	14868 5924 12052 13423 6848
1762	10697 14184 17321 7831 14679 1479 17163
1763	10715 11250 7568 4726 3531 16033 4593 547 9449
1764	15061 10862 16635 11384 14188
1765	14544 15767 16066 4384 17951 1197
1766	3213 1349 14141 9648 7568 3325 10322 57 8484 13568
1767	15837 2672 10663 17099 7802 12612 5509 16729 14644 5818 5922 16226 13053 12527 11343 11979 14743 4884 12009 17656
1768	18608 18361 13072 17456 15881 680 776 3614
1769	9908 15256 7950 17536 16247 15467 6759 17858 10321
1770	13253 15156 9261 100 6088
1771	12312 15269 11324 3666 6578 12813 9619 18336 14479 8996 3260 10711 5719 9512 6135 6470 4247 18608 7575 18724 9128 13193 14627 14461 3989 8324 8615 13356
1772	17400 6525 7354 17669 15311
1773	6957 4718 16378 3205 3399
1774	8699 11500 347 12790 2599 2633 5260
1775	8941 18468 6920 10948 3195 14032 13658 10523 16675 8085 3851
1776	6139 15348 9017 14498 18935 6745
1777	3104 8943 8426 18281 17785 5252
1778	12609 3954 13760 15677 3209
1779	17668 18216 6155 3540 14732 15025
1780	11451 17228 17373 10027 12875
1781	19530 17361 1853 15386 12930 16467 7867 3551 14409 3769 14034
1782	18356 18930 224 6494 4595 16674 4792
1783	3193 5743 1573 10051 9108 9720 1081 2627 832
1784	3281 7272 3369 4893 16074
1785	10443 1392 8246 2089 16095 17071 2546
1786	5166 507 6528 13874 13923 17315 13489
1787	14073 16572 1725 23 19087 7864 17391
1788	8044 9895 14543 6814 5176
1789	8498 4908 1191 910 6675 2409 19172
1790	7512 4169 19293 17786 1091
1791	11775 8128 15162 4338 5043
1792	17041 11978 1356 11840 6062 10559 13521 6217 12637 19165 2946 14552 18781
1793	6007 5625 2434 6577 438
1794	18874 5074 11695 18970 3894 11978
1795	5160 16329 10839 18971 16625
1796	9120 13627 8229 6432 12072 3413 19330 10187
1797	10921 4813 3567 6883 1467
1798	11401 16294 15781 17780 500
1799	8601 11356 6881 4638 2855 18412
1800	3803 17490 15471 17343 19349
1801	4498 11716 5928 9635 4221 15176 9765
1802	5922 6596 4156 7294 12222
1803	17219 1860 14004 10310 10924 18304 18879 6883
1804	11423 14052 13223 4591 9499 7621 3101 18843 5855 3473 6968 14254 16848 10272 15544 1361 821
1805	16761 3348 17766 4601 5492
1806	15384 9346 10637 9011 14920 890 16558 18215 15791 13986 3413 18559 4583 11368 5413 9589 3541 14692 5644 90 13808 18503 11113 15117 6567 1477
1807	14568 16831 2434 6253 1719 8199
1808	16185 4323 15682 8337 18284 6214 1522 630 13288 3941 2822 5274 10853 17521
1809	5713 12409 8355 19717 3057 18005 9634 2489
1810	19737 10659 5854 14047 4684
1811	14635 10538 2212 15675 2892 6650 13605 6410 3577
1812	13775 18762 4442 18380 17037 11489 10439 4870
1813	3265 3575 6729 8283 7056 6759
1814	5509 6185 948 1776 812 3005 611 6033 14 14552 12314 14012 19664 13607 4818 4648
1815	19258 11487 5277 263 17154 3158 18 3748
1816	19524 18567 6253 4630 6803
1817	836 3686 16027 11946 12720 13809 14457 5353 3812 11615
1818	14920 4509 18225 449 1739 15372
1819	11097 9890 5681 1327 8271
1820	13481 10525 10031 16890 2282 18246
1821	17662 1564 11057 4933 2780
1822	2022 3921 14095 15640 8633 7645
1823	3738 17733 5719 10133 16197
1824	17200 14478 1063 8461 1155 16062 18503 14414
1825	9032 2212 10600 9557 5940
1826	12732 93 8591 11111 11986
1827	17426 4703 15165 15174 19572
1828	17133 193 18775 17461 17579 11858 13934 18108 13387
1829	16688 6740 794 514 7078 10667 18741 15120
1830	9207 318 8813 18965 13231
1831	17369 2025 2465 15421 75 12075 9231
1832	16600 16936 10798 17319 7252 15590 15577 12789
1833	5838 412 13381 19529 10133 10423 213 11003 12451 17671
1834	18192 2150 12340 18827 14671 2010
1835	13655 2521 2667 4258 18545 8493 3947 5707 16405
1836	5214 5244 18489 8311 9603
1837	8257 12588 17318 8980 19283 11385
1838	16585 19620 9885 17923 814
1839	45 18111 13258 1838 15714
1840	11654 19102 9486 3808 5514 10632 12386
1841	917 18546 12809 11540 4023
1842	11517 4654 8709 17261 6754 10829
1843	19560 3428 19408 12037 18661 13029
1844	10635 9260 17336 7580 18066
1845	16652 8722 15512 17287 16260
1846	17093 14534 11250 14116 8457 16808
1847	8380 489 11515 4815 3886 9352 2613 12950 14223
1848	8413 11719 7278 3571 8702 13637
1849	2465 1724 1717 12703 19576
1850	19111 307 4530 19525 3775 690 1361 16158
1851	1187 11585 16025 18629 16378
1852	2689 3999 15698 6513 1100 16112 16023 6553
1853	12249 9230 7291 11677 2393 71
1854	14965 15696 2878 15411 9879 3076 8056 190 5429 3465 4501 3933 1291 5009 14394 2522 16975 8715 12532 13971 9772 15309 7103 9336 5353 18859 14612 7212 13929
1855	5758 8039 12653 17415 3484 17430
1856	16599 4245 9908 4992 13275 9165 3978 16160 5235 10242 13371 5809 18346 2964 8493 14739 18325 13951 11235
1857	8527 6438 8425 4138 18699
1858	7263 5161 15504 10388 151 18611 990 11889
1859	3268 11141 8390 5830 12478 122 11094 15833 16485 15103 11869 6818 7700 1663
1860	4184 18870 11384 18961 17879 3271
1861	17370 16724 8177 5244 16280 9751 16787 8300 6660 2485
1862	3265 5550 8715 7232 595
1863	570 14114 9307 12469 11175
1864	412 632 13347 6754 1112
1865	17481 14906 10840 8418 2014 8586 14533
1866	4406 10224 17578 19608 8706 13489 6962 7997 10440 3683 17735
1867	17343 17749 8727 4490 11384 15498
1868	11956 12634 8762 7547 7091 453
1869	765 4310 6035 1763 4952
1870	6877 12796 1091 19116 12023
1871	3577 15064 14882 4487 13808 19624 8444 6557 9555 19644
1872	6560 9878 16768 11293 14575 17859 18880
1873	5725 4789 10538 4830 88 7413 4103 10323 16541 19276
1874	11811 11989 19311 9737 6292
1875	10343 10322 15984 10084 13358 12630 57 8484 13568 1846 15363
1876	11168 14045 12875 3134 3809 15857 17178 8104 3073 8480
1877	2364 2111 16536 16758 6331
1878	2620 16820 9659 1923 6285
1879	15606 18623 8330 5734 7686 17532 10543 18011 11526 9754 2632 13457 2239 4569 15309 11964 10933 13932 1690 8996 10200 17613 14513 6282 11772 19549
1880	8388 5349 13079 11866 12569 10689
1881	7580 872 17413 855 7223
1882	16412 10474 7718 19567 10131 11692
1883	8812 9705 14918 2741 5874 2963
1884	15438 13384 4726 18429 7180 8457 12153
1885	6467 9838 9226 3134 3839 9891 4304 4509
1886	12770 10388 16382 4627 10244 18308
1887	8105 4927 8150 14052 7466 5706 1366 200
1888	3346 8906 13167 14387 3769
1889	4218 9567 11042 9780 18594
1890	8068 15037 17528 2250 15305 12715 6729 11875
1891	19280 7991 12303 13714 9843
1892	11824 12408 19599 18126 14233
1893	5928 6734 16922 1666 14105 10913
1894	4735 12505 17369 5347 2012 9727
1895	2928 4591 12330 2898 16365
1896	1083 15045 19565 485 496 13996
1897	7934 18120 3549 5725 1073
1898	11710 7799 9974 14685 16828 19150
1899	4099 15442 12591 10983 15791
1900	19462 3925 17314 17996 5263
1901	11808 5578 4390 3909 11128
1902	14687 15163 2332 16402 9449 17148 643 11362 123 15452 18398 13842 3992 5572
1903	4261 18143 10370 13272 9227
1904	3667 6259 11248 18215 17858 6489
1905	5045 18488 13236 15372 1002 7818
1906	11261 1469 11016 16922 1005 12086
1907	9202 4844 1328 12171 8423 8284 16796 18603 5567
1908	14196 10645 11281 18421 19205 4578
1909	16735 11774 9856 6864 19637 4572
1910	15184 8264 18336 6021 18881
1911	12352 7338 18108 16794 6015 10517
1912	10529 2531 5748 7440 8787 14558
1913	11824 24 18304 10043 13337 17948 16774
1914	16381 2863 2217 3450 6285 1267
1915	2209 4105 15192 17882 6292
1916	4819 311 5000 13307 13844 17434 2336 17993 14584 12994 1231 11868
1917	14441 8627 17353 18961 1671 2154 17586
1918	3923 19327 14768 351 16534
1919	14930 14089 12910 6748 1408
1920	3787 17917 17592 11646 1959 18656 12057 12319 8605
1921	5874 9717 7298 19357 16260
1922	2837 10524 1882 15914 12721
1923	9925 15286 13253 17064 11669
1924	13605 11610 9245 14030 4338 12594 5418 6893
1925	18496 12101 15184 11182 17141 4837 412 756 9788 13415 7678
1926	13990 19696 11360 11098 17544 17671 14928
1927	15343 3364 11478 149 8784 12637 18392
1928	19523 19050 14446 11463 17635
1929	6016 8510 18420 18968 8695 8647 17731 11506
1930	18622 7180 11575 6399 16288
1931	6147 13734 3803 9807 5035
1932	8136 868 10278 2495 3850
1933	3479 6321 1538 1164 10248 13926 372
1934	9727 8208 4245 9908 4311
1935	4622 6464 10239 2889 17030
1936	5947 15941 1548 8077 1928 3935 12757 2953 1814 2216 3741 3415 13679
1937	17731 10039 8444 15219 10046 3817 5360 12072
1938	10576 6810 17114 17383 873 12352 13296 15312 6539
1939	19625 479 10842 7156 6911 15633
1940	16825 2946 18830 812 11634 3341 8874 4850
1941	7771 6791 10474 13598 12854 4402
1942	4115 15905 17185 16330 18695
1943	14268 890 482 3528 15816 2969
1944	5009 9395 13739 2521 13800 6231 3579
1945	8875 7328 4780 15540 3496
1946	9906 4565 18827 8712 1258 17023 18419 15087
1947	11751 9932 17645 3769 2657
1948	9077 13948 17941 11719 3789 7352 1775 5864
1949	18689 6473 17215 19452 10019 1662
1950	1170 18110 9049 16892 1662
1951	14056 12653 13811 449 18312
1952	4334 4274 13904 17749 16197
1953	449 3044 18831 9021 19283 6167 2099
1954	5128 9071 18715 19475 8882 17318 5977 9384
1955	7816 5046 116 19625 9923
1956	14009 19461 9233 12641 4442 1519 4244 15174
1957	15374 1443 12824 7278 13803 19276
1958	8878 18420 4621 19499 15219 7044 6438 7962 11297
1959	18567 16759 3255 3814 4900
1960	531 945 4174 976 17816 19301 8214 15220 19004
1961	11797 3657 18944 7585 10476
1962	13266 4978 5293 18545 8680 9449 11791
1963	13506 15532 13596 19238 13085 13434
1964	16268 1378 8218 3991 8701
1965	10572 16242 4843 7477 5025 2535 13957 13849 3385 18867 18658
1966	12949 18262 9501 5759 19369
1967	11551 8971 14160 17737 2849
1968	13741 2345 15162 11861 6438
1969	14714 63 13271 794 6191
1970	2914 14470 12256 11504 14738 13842
1971	6550 13281 8544 14957 6124
1972	2967 8409 18787 11583 16541
1973	5499 13433 9911 4843 3809
1974	2135 3155 12549 8616 6845 17371
1975	12430 831 7987 18573 16405
1976	3621 17873 2458 1312 2969
1977	529 4837 15483 3433 3517
1978	13223 9241 11432 12478 2644 10450
1979	9519 5826 4990 15784 8512
1980	13292 5957 5550 11990 14266 531 1366 14137 17110 3254 4997 9564 6700 8251 10830 17072 7436
1981	5927 12062 7226 913 10661 15394 16709
1982	14763 16988 6621 12174 5678 1352 1363 6505 9553
1983	9092 12475 19620 3923 13923
1984	325 15957 14634 13857 1956 6899
1985	3807 18251 5315 9372 2633
1986	1638 19056 18830 12621 8344 2942
1987	18608 2521 19112 17879 18283 2914
1988	6202 6768 6234 10013 8704
1989	246 5907 12314 16285 18382 9439
1990	12204 4929 15184 13787 3109 13658 4551 2846 17351 13869 5404
1991	18380 16756 4208 6704 14167
1992	3739 10168 5826 8416 9288 2758 15245 19470 3236 14667
1993	16255 7331 15881 680 11437 12327
1994	13489 12577 3665 2630 2646
1995	11832 15098 929 7996 16872
1996	8397 3068 8970 4585 17254 725 9717
1997	1778 10821 18934 5093 7254
1998	16381 10508 2097 733 128 2106 16794
1999	15546 2943 8041 16936 10148
2000	11912 16273 10539 4124 11745 6217 10798
2001	9556 5830 16133 13611 9328
2002	2877 376 1109 12538 13923 19327 14927 1158
2003	19708 7634 6148 15422 19172
2004	14456 9216 4652 19276 3136
2005	10971 6898 15873 19065 7700
2006	6020 16058 17311 2676 17124
2007	1670 16003 4630 17590 7553
2008	8387 12654 8668 5356 19269 16761 9491
2009	11257 7526 17541 11108 4456
2010	15696 11236 2081 19112 6344 18143
2011	5123 14449 18654 6370 17523
2012	9148 15794 1578 18896 14520 14635 8380 19271 10806
2013	18714 12592 16622 10180 1629 17490
2014	12448 2862 19629 232 1144
2015	12854 17499 7881 14114 19259 361 7352
2016	10683 1298 186 5919 2642
2017	19484 14021 14476 7821 16758 5360 10291 9438 13637 3628 5413
2018	4376 141 3114 16698 18796 4671 8826 828
2019	13374 17505 3533 16574 11679 14167 16777
2020	1485 17731 17091 1119 157 14223 18559 14692
2021	240 2761 8324 8638 18589 3361
2022	3396 37 13086 11839 179
2023	15428 9593 6841 9714 2797
2024	19480 9978 3516 10105 4772
2025	10438 16803 10443 5051 3242 11730 4801 16789 3495 17130 12711 6126
2026	10224 14039 1151 12604 14190
2027	14711 3806 8826 12706 17821 5855 8766 15955
2028	3806 19495 15572 12154 4183 17978
2029	9575 18001 16709 3438 4882
2030	6896 15391 14563 17534 4929 14035 2064 5990 10722 9245 4207 5525 3972 1639 17767 19717 5128 1482
2031	2505 10194 4290 11244 8074 6672
2032	2255 7232 18481 17478 4345 14789 7440 2860 8118
2033	8795 6393 16621 1175 19589 1441 9224 5543 10845 12530 7776
2034	5457 7842 13923 6275 19130
2035	6099 326 10744 6445 551 5680
2036	19162 6009 13716 3271 12304
2037	7244 754 11729 9447 9807 11121
2038	15699 5149 6234 8262 1169
2039	15064 11115 4637 14030 18980 3101 17433
2040	8330 7341 4722 13401 15585
2041	17731 18539 10046 14752 3235 13929 3571 8512 4583 3637
2042	17650 7380 18480 7638 5739 6630
2043	19495 10003 13254 5959 7212 11285
2044	12264 14674 14061 19557 17421 3262 18203 4225 7375 18849 11989 19489
2045	8745 8806 10405 19695 19116
2046	13539 9506 15782 3310 10955 15207 18654
2047	17950 11236 15471 19593 12734
2048	11741 18183 7139 11860 14729 1879 7393
2049	11097 15253 7586 6245 18361 16537 3260
2050	1147 9494 3574 6394 11230 11295
2051	2240 16735 10255 11630 5294 9520
2052	15149 4487 12254 1986 5739
2053	3008 17010 11220 13422 2409 18781
2054	1978 11822 16074 6709 13652 11073 1916 11539
2055	11649 18554 10657 16621 5793 2192 6639
2056	15584 5230 12148 10117 2371
2057	9647 18295 13685 7147 3558
2058	13821 12229 11073 10467 16909 1140
2059	13464 6065 7212 10271 881 17885
2060	8878 10618 8643 18406 18236 15003 11008 19626 12090 12867
2061	15472 971 13871 10122 11264
2062	14440 1983 8597 4287 6536
2063	6889 17524 7440 3640 6383 17726 8371 18337
2064	10753 2693 254 3209 17436 10870 13263
2065	17489 12401 2255 18326 6729
2066	15784 3906 12614 2531 19104
2067	18797 5240 2677 12466 12835 17013 11064
2068	9363 14868 356 5529 8336
2069	18072 1355 12687 864 1260
2070	16748 5997 15927 10046 9346 4240 7252 10291 7963 7089 10322
2071	11364 19161 6434 1525 1982
2072	2624 673 178 17776 16798 8198
2073	14352 6527 9314 4136 12708 4335 4039 485
2074	18749 13846 11621 8045 4858 2006 6995
2075	10501 6765 374 12471 6880
2076	18085 18615 18175 4785 1632 3811 19598
2077	1181 17013 14979 3899 3571
2078	9521 14851 8022 7529 10598 3828
2079	1870 17140 4569 12687 10114
2080	5860 13734 2781 5220 11247
2081	6889 16128 5410 17284 571 15372
2082	9843 19436 2381 5422 6448
2083	3705 3805 18832 12203 6360 16975 8272 4986
2084	4780 5695 5013 16794 14123
2085	2804 6009 12101 3002 3082
2086	19009 13869 21 8758 19422 6362
2087	8516 15335 2033 10948 14032
2088	171 8101 11533 19329 4871
2089	5641 412 786 9187 9486 14682 1359
2090	15817 8547 14126 10383 16809 571 9419
2091	10645 7413 9435 180 14001 5139 19572 14559 5413
2092	7794 525 7910 14387 6165
2093	231 4591 16242 9806 15606 14180 9816
2094	12742 5279 10580 5468 16727 5578 15781 9240 4209 19128 9967
2095	4103 15759 3733 5356 4232 1452 17029 16429 5346 13283 664 5629 14136 16371 5506 15979 6392 11601 4474 17880 10314 1467
2096	13785 12943 14703 2156 18751
2097	7288 15127 12914 2368 16314 6458 10572
2098	18713 15923 11094 13072 13138 17912 13356
2099	14290 16759 254 8493 15623 4611 19537
2100	5808 9886 18503 13709 10726
2101	1054 15545 4940 15998 791 2409 1674
2102	2484 12146 232 4297 18324
2103	14283 10223 93 6736 6036 1277 12802
2104	6821 705 19082 15799 16855 6646
2105	10794 6598 1277 12026 8844
2106	244 17454 16651 19269 7693
2107	10540 2026 18260 4414 8068
2108	4734 709 4498 5550 4225 15691
2109	6957 8790 3205 14345 2
2110	17339 13884 15666 17287 6470
2111	17664 14023 14949 7383 19347
2112	7103 373 6240 368 16409 18225 10323 3814
2113	8994 6360 12144 19649 8272
2114	4816 7678 2798 18669 2660
2115	19170 5616 9417 8344 14605
2116	11430 14882 939 2451 4939 209
2117	3879 13312 4775 12119 13722
2118	18120 17074 10572 1589 14411 17368
2119	15374 16726 5713 1763 5959 2250 10201
2120	15205 14182 17227 14736 19130 15184
2121	14996 18213 5741 18936 11473
2122	9243 4959 17745 6364 11549 3981 5448 3930 3704
2123	783 10275 15851 14082 3529
2124	18829 5829 7184 17824 19059
2125	3526 3760 4234 19537 16061
